frame.number;ip.src;tcp.srcport;mqtt.clientid;mqtt.msgid;label
7721;10.6.56.50;44540;;;0
7722;10.6.56.1;1883;;;0
7723;10.6.56.41;49186;;;0
7724;10.6.56.41;49184;133;152;0
7725;10.6.56.1;1883;;;0
7726;10.6.56.41;49182;131;152;0
7727;10.6.56.41;49184;;;0
7728;10.6.56.1;1883;;;0
7729;10.6.56.41;49182;;;0
7730;10.6.56.41;49188;134;152;0
7731;10.6.56.1;1883;;;0
7732;10.6.56.41;49188;;;0
7733;10.6.56.36;47640;153;152;0
7734;10.6.56.1;1883;;;0
7735;10.6.56.36;47644;152;152;0
7736;10.6.56.36;47638;151;152;0
7737;10.6.56.1;1883;;;0
7738;10.6.56.36;47640;;;0
7739;10.6.56.1;1883;;;0
7740;10.6.56.36;47638;;;0
7741;10.6.56.36;47644;;;0
7742;10.6.56.36;47642;154;152;0
7743;10.6.56.1;1883;;;0
7744;10.6.56.36;47642;;;0
7745;10.6.56.34;40864;253;152;0
7746;10.6.56.1;1883;;;0
7747;10.6.56.34;40864;;;0
7748;10.6.56.34;40868;251;152;0
7749;10.6.56.34;40870;254;152;0
7750;10.6.56.34;40866;252;152;0
7751;10.6.56.1;1883;;;0
7752;10.6.56.1;1883;;;0
7753;10.6.56.34;40868;;;0
7754;10.6.56.1;1883;;;0
7755;10.6.56.34;40870;;;0
7756;10.6.56.34;40866;;;0
7757;10.6.56.50;44536;233;153;0
7758;10.6.56.50;44540;231;153;0
7759;10.6.56.50;44534;234;153;0
7760;10.6.56.50;44538;232;153;0
7761;10.6.56.1;1883;;;0
7762;10.6.56.1;1883;;;0
7763;10.6.56.1;1883;;;0
7764;10.6.56.41;49184;133;153;0
7765;10.6.56.1;1883;;;0
7766;10.6.56.1;1883;;;0
7767;10.6.56.41;49182;131;153;0
7768;10.6.56.50;44538;;;0
7769;10.6.56.41;49184;;;0
7770;10.6.56.50;44536;;;0
7771;10.6.56.50;44540;;;0
7772;10.6.56.1;1883;;;0
7773;10.6.56.41;49188;134;153;0
7774;10.6.56.41;49186;132;153;0
7775;10.6.56.41;49182;;;0
7776;10.6.56.50;44534;;;0
7777;10.6.56.1;1883;;;0
7778;10.6.56.1;1883;;;0
7779;10.6.56.41;49186;;;0
7780;10.6.56.41;49188;;;0
7781;10.6.56.36;47644;152;153;0
7782;10.6.56.1;1883;;;0
7783;10.6.56.36;47644;;;0
7784;10.6.56.36;47640;153;153;0
7785;10.6.56.36;47642;154;153;0
7786;10.6.56.1;1883;;;0
7787;10.6.56.1;1883;;;0
7788;10.6.56.36;47640;;;0
7789;10.6.56.36;47642;;;0
7790;10.6.56.36;47638;151;153;0
7791;10.6.56.1;1883;;;0
7792;10.6.56.36;47638;;;0
7793;10.6.56.34;40864;253;153;0
7794;10.6.56.1;1883;;;0
7795;10.6.56.34;40864;;;0
7796;10.6.56.34;40868;251;153;0
7797;10.6.56.34;40870;254;153;0
7798;10.6.56.1;1883;;;0
7799;10.6.56.1;1883;;;0
7800;10.6.56.34;40868;;;0
7801;10.6.56.34;40866;252;153;0
7802;10.6.56.34;40870;;;0
7803;10.6.56.1;1883;;;0
7804;10.6.56.34;40866;;;0
7805;10.6.56.41;123;;;0
7806;10.6.56.1;123;;;0
7807;10.6.56.36;123;;;0
7808;10.6.56.1;123;;;0
7809;10.6.56.50;44534;234;154;0
7810;10.6.56.50;44538;232;154;0
7811;10.6.56.50;44540;231;154;0
7812;10.6.56.50;44536;233;154;0
7813;10.6.56.1;1883;;;0
7814;10.6.56.1;1883;;;0
7815;10.6.56.1;1883;;;0
7816;10.6.56.41;49184;133;154;0
7817;10.6.56.41;49182;131;154;0
7818;10.6.56.50;44538;;;0
7819;10.6.56.1;1883;;;0
7820;10.6.56.50;44536;;;0
7821;10.6.56.1;1883;;;0
7822;10.6.56.1;1883;;;0
7823;10.6.56.41;49188;134;154;0
7824;10.6.56.1;1883;;;0
7825;10.6.56.41;49182;;;0
7826;10.6.56.41;49184;;;0
7827;10.6.56.50;44534;;;0
7828;10.6.56.50;44540;;;0
7829;10.6.56.41;49188;;;0
7830;10.6.56.41;49186;132;154;0
7831;10.6.56.1;1883;;;0
7832;10.6.56.41;49186;;;0
7833;10.6.56.36;47642;154;154;0
7834;10.6.56.1;1883;;;0
7835;10.6.56.36;47640;153;154;0
7836;10.6.56.1;1883;;;0
7837;10.6.56.36;47642;;;0
7838;10.6.56.36;47640;;;0
7839;10.6.56.36;47638;151;154;0
7840;10.6.56.1;1883;;;0
7841;10.6.56.36;47638;;;0
7842;10.6.56.36;47644;152;154;0
7843;10.6.56.1;1883;;;0
7844;10.6.56.36;47644;;;0
7845;10.6.56.34;40864;253;154;0
7846;10.6.56.1;1883;;;0
7847;10.6.56.34;40868;251;154;0
7848;10.6.56.1;1883;;;0
7849;10.6.56.34;40864;;;0
7850;10.6.56.34;40870;254;154;0
7851;10.6.56.34;40868;;;0
7852;10.6.56.1;1883;;;0
7853;10.6.56.34;40870;;;0
7854;10.6.56.34;40866;252;154;0
7855;10.6.56.1;1883;;;0
7856;10.6.56.34;40866;;;0
7857;10.6.56.50;123;;;0
7858;10.6.56.1;123;;;0
7859;10.6.56.50;44534;234;155;0
7860;10.6.56.50;44540;231;155;0
7861;10.6.56.1;1883;;;0
7862;10.6.56.1;1883;;;0
7863;10.6.56.50;44536;233;155;0
7864;10.6.56.41;49184;133;155;0
7865;10.6.56.50;44538;232;155;0
7866;10.6.56.50;44534;;;0
7867;10.6.56.50;44540;;;0
7868;10.6.56.41;49186;132;155;0
7869;10.6.56.41;49182;131;155;0
7870;10.6.56.41;49188;134;155;0
7871;10.6.56.1;1883;;;0
7872;10.6.56.1;1883;;;0
7873;10.6.56.1;1883;;;0
7874;10.6.56.1;1883;;;0
7875;10.6.56.41;49184;;;0
7876;10.6.56.50;44536;;;0
7877;10.6.56.50;44538;;;0
7878;10.6.56.41;49186;;;0
7879;10.6.56.1;1883;;;0
7880;10.6.56.1;1883;;;0
7881;10.6.56.41;49182;;;0
7882;10.6.56.41;49188;;;0
7883;10.6.56.36;47640;153;155;0
7884;10.6.56.36;47642;154;155;0
7885;10.6.56.1;1883;;;0
7886;10.6.56.1;1883;;;0
7887;10.6.56.36;47640;;;0
7888;10.6.56.36;47642;;;0
7889;10.6.56.36;47638;151;155;0
7890;10.6.56.1;1883;;;0
7891;10.6.56.36;47638;;;0
7892;10.6.56.36;47644;152;155;0
7893;10.6.56.1;1883;;;0
7894;10.6.56.36;47644;;;0
7895;10.6.56.34;40868;251;155;0
7896;10.6.56.34;40870;254;155;0
7897;10.6.56.1;1883;;;0
7898;10.6.56.34;40864;253;155;0
7899;10.6.56.34;40866;252;155;0
7900;10.6.56.1;1883;;;0
7901;10.6.56.1;1883;;;0
7902;10.6.56.34;40870;;;0
7903;10.6.56.34;40868;;;0
7904;10.6.56.34;40864;;;0
7905;10.6.56.1;1883;;;0
7906;10.6.56.34;40866;;;0
7907;10.6.56.50;44534;234;156;0
7908;10.6.56.50;44540;231;156;0
7909;10.6.56.1;1883;;;0
7910;10.6.56.41;49182;131;156;0
7911;10.6.56.1;1883;;;0
7912;10.6.56.1;1883;;;0
7913;10.6.56.41;49184;133;156;0
7914;10.6.56.50;44538;232;156;0
7915;10.6.56.50;44534;;;0
7916;10.6.56.41;49182;;;0
7917;10.6.56.50;44536;233;156;0
7918;10.6.56.41;49186;132;156;0
7919;10.6.56.50;44540;;;0
7920;10.6.56.41;49188;134;156;0
7921;10.6.56.1;1883;;;0
7922;10.6.56.1;1883;;;0
7923;10.6.56.1;1883;;;0
7924;10.6.56.41;49184;;;0
7925;10.6.56.41;49186;;;0
7926;10.6.56.1;1883;;;0
7927;10.6.56.41;49188;;;0
7928;10.6.56.1;1883;;;0
7929;10.6.56.50;44536;;;0
7930;10.6.56.36;47642;154;156;0
7931;10.6.56.36;47640;153;156;0
7932;10.6.56.1;1883;;;0
7933;10.6.56.50;44538;;;0
7934;10.6.56.36;47638;151;156;0
7935;10.6.56.36;47640;;;0
7936;10.6.56.1;1883;;;0
7937;10.6.56.36;47644;152;156;0
7938;10.6.56.36;47642;;;0
7939;10.6.56.1;1883;;;0
7940;10.6.56.1;1883;;;0
7941;10.6.56.36;47638;;;0
7942;10.6.56.36;47644;;;0
7943;10.6.56.34;40868;251;156;0
7944;10.6.56.34;40870;254;156;0
7945;10.6.56.34;40866;252;156;0
7946;10.6.56.34;40864;253;156;0
7947;10.6.56.1;1883;;;0
7948;10.6.56.1;1883;;;0
7949;10.6.56.1;1883;;;0
7950;10.6.56.34;40868;;;0
7951;10.6.56.34;40870;;;0
7952;10.6.56.34;40864;;;0
7953;10.6.56.1;1883;;;0
7954;10.6.56.34;40866;;;0
7955;10.6.56.41;123;;;0
7956;10.6.56.1;123;;;0
7957;10.6.56.41;49184;133;157;0
7958;10.6.56.50;44534;234;157;0
7959;10.6.56.41;49182;131;157;0
7960;10.6.56.50;44540;231;157;0
7961;10.6.56.41;49188;134;157;0
7962;10.6.56.50;44536;233;157;0
7963;10.6.56.50;44538;232;157;0
7964;10.6.56.41;49186;132;157;0
7965;10.6.56.1;1883;;;0
7966;10.6.56.1;1883;;;0
7967;10.6.56.1;1883;;;0
7968;10.6.56.1;1883;;;0
7969;10.6.56.1;1883;;;0
7970;10.6.56.41;49182;;;0
7971;10.6.56.41;49188;;;0
7972;10.6.56.1;1883;;;0
7973;10.6.56.41;49184;;;0
7974;10.6.56.1;1883;;;0
7975;10.6.56.36;47642;154;157;0
7976;10.6.56.36;47640;153;157;0
7977;10.6.56.50;44534;;;0
7978;10.6.56.1;1883;;;0
7979;10.6.56.41;49186;;;0
7980;10.6.56.50;44540;;;0
7981;10.6.56.50;44536;;;0
7982;10.6.56.50;44538;;;0
7983;10.6.56.1;1883;;;0
7984;10.6.56.36;47644;152;157;0
7985;10.6.56.1;1883;;;0
7986;10.6.56.1;1883;;;0
7987;10.6.56.36;47640;;;0
7988;10.6.56.36;47642;;;0
7989;10.6.56.36;47644;;;0
7990;10.6.56.36;47638;151;157;0
7991;10.6.56.1;1883;;;0
7992;10.6.56.36;47638;;;0
7993;10.6.56.34;40870;254;157;0
7994;10.6.56.34;40868;251;157;0
7995;10.6.56.34;40866;252;157;0
7996;10.6.56.34;40864;253;157;0
7997;10.6.56.1;1883;;;0
7998;10.6.56.1;1883;;;0
7999;10.6.56.1;1883;;;0
8000;10.6.56.34;40868;;;0
8001;10.6.56.34;40870;;;0
8002;10.6.56.34;40864;;;0
8003;10.6.56.1;1883;;;0
8004;10.6.56.34;40866;;;0
8005;10.6.56.36;123;;;0
8006;10.6.56.1;123;;;0
8007;10.6.56.50;123;;;0
8008;10.6.56.1;123;;;0
8009;10.6.56.50;44534;234;158;0
8010;10.6.56.1;1883;;;0
8011;10.6.56.50;44540;231;158;0
8012;10.6.56.1;1883;;;0
8013;10.6.56.50;44534;;;0
8014;10.6.56.50;44540;;;0
8015;10.6.56.41;49184;133;158;0
8016;10.6.56.1;1883;;;0
8017;10.6.56.50;44536;233;158;0
8018;10.6.56.41;49186;132;158;0
8019;10.6.56.1;1883;;;0
8020;10.6.56.41;49184;;;0
8021;10.6.56.1;1883;;;0
8022;10.6.56.41;49186;;;0
8023;10.6.56.50;44536;;;0
8024;10.6.56.41;49182;131;158;0
8025;10.6.56.1;1883;;;0
8026;10.6.56.50;44538;232;158;0
8027;10.6.56.36;47640;153;158;0
8028;10.6.56.1;1883;;;0
8029;10.6.56.41;49182;;;0
8030;10.6.56.36;47642;154;158;0
8031;10.6.56.1;1883;;;0
8032;10.6.56.50;44538;;;0
8033;10.6.56.41;49188;134;158;0
8034;10.6.56.1;1883;;;0
8035;10.6.56.36;47640;;;0
8036;10.6.56.1;1883;;;0
8037;10.6.56.36;47644;152;158;0
8038;10.6.56.36;47642;;;0
8039;10.6.56.41;49188;;;0
8040;10.6.56.1;1883;;;0
8041;10.6.56.36;47644;;;0
8042;10.6.56.36;47638;151;158;0
8043;10.6.56.1;1883;;;0
8044;10.6.56.36;47638;;;0
8045;10.6.56.34;40866;252;158;0
8046;10.6.56.34;40868;251;158;0
8047;10.6.56.34;40870;254;158;0
8048;10.6.56.1;1883;;;0
8049;10.6.56.1;1883;;;0
8050;10.6.56.1;1883;;;0
8051;10.6.56.34;40864;253;158;0
8052;10.6.56.34;40866;;;0
8053;10.6.56.1;1883;;;0
8054;10.6.56.34;40870;;;0
8055;10.6.56.34;40868;;;0
8056;10.6.56.34;40864;;;0
8057;10.6.56.50;44540;231;159;0
8058;10.6.56.1;1883;;;0
8059;10.6.56.50;44534;234;159;0
8060;10.6.56.50;44536;233;159;0
8061;10.6.56.41;49186;132;159;0
8062;10.6.56.50;44540;;;0
8063;10.6.56.1;1883;;;0
8064;10.6.56.1;1883;;;0
8065;10.6.56.1;1883;;;0
8066;10.6.56.50;44534;;;0
8067;10.6.56.41;49184;133;159;0
8068;10.6.56.50;44536;;;0
8069;10.6.56.41;49186;;;0
8070;10.6.56.50;44538;232;159;0
8071;10.6.56.1;1883;;;0
8072;10.6.56.1;1883;;;0
8073;10.6.56.41;49184;;;0
8074;10.6.56.50;44538;;;0
8075;10.6.56.36;47642;154;159;0
8076;10.6.56.36;47640;153;159;0
8077;10.6.56.1;1883;;;0
8078;10.6.56.1;1883;;;0
8079;10.6.56.41;49182;131;159;0
8080;10.6.56.36;47644;152;159;0
8081;10.6.56.36;47640;;;0
8082;10.6.56.41;49188;134;159;0
8083;10.6.56.36;47642;;;0
8084;10.6.56.1;1883;;;0
8085;10.6.56.36;47638;151;159;0
8086;10.6.56.1;1883;;;0
8087;10.6.56.36;47644;;;0
8088;10.6.56.1;1883;;;0
8089;10.6.56.41;49182;;;0
8090;10.6.56.1;1883;;;0
8091;10.6.56.41;49188;;;0
8092;10.6.56.36;47638;;;0
8093;10.6.56.34;40864;253;159;0
8094;10.6.56.34;40870;254;159;0
8095;10.6.56.34;40866;252;159;0
8096;10.6.56.34;40868;251;159;0
8097;10.6.56.1;1883;;;0
8098;10.6.56.1;1883;;;0
8099;10.6.56.34;40864;;;0
8100;10.6.56.34;40870;;;0
8101;10.6.56.1;1883;;;0
8102;10.6.56.1;1883;;;0
8103;10.6.56.34;40866;;;0
8104;10.6.56.34;40868;;;0
8105;10.6.56.50;44540;231;160;0
8106;10.6.56.50;44536;233;160;0
8107;10.6.56.1;1883;;;0
8108;10.6.56.1;1883;;;0
8109;10.6.56.50;44540;;;0
8110;10.6.56.41;49186;132;160;0
8111;10.6.56.50;44536;;;0
8112;10.6.56.50;44534;234;160;0
8113;10.6.56.41;49184;133;160;0
8114;10.6.56.1;1883;;;0
8115;10.6.56.1;1883;;;0
8116;10.6.56.36;47640;153;160;0
8117;10.6.56.1;1883;;;0
8118;10.6.56.41;49186;;;0
8119;10.6.56.50;44534;;;0
8120;10.6.56.41;49184;;;0
8121;10.6.56.36;47644;152;160;0
8122;10.6.56.1;1883;;;0
8123;10.6.56.41;49188;134;160;0
8124;10.6.56.1;1883;;;0
8125;10.6.56.50;44538;232;160;0
8126;10.6.56.36;47640;;;0
8127;10.6.56.41;49182;131;160;0
8128;10.6.56.1;1883;;;0
8129;10.6.56.1;1883;;;0
8130;10.6.56.41;49188;;;0
8131;10.6.56.36;47644;;;0
8132;10.6.56.50;44538;;;0
8133;10.6.56.1;1883;;;0
8134;10.6.56.41;49182;;;0
8135;10.6.56.36;47642;154;160;0
8136;10.6.56.1;1883;;;0
8137;10.6.56.36;47642;;;0
8138;10.6.56.36;47638;151;160;0
8139;10.6.56.1;1883;;;0
8140;10.6.56.36;47638;;;0
8141;10.6.56.34;40864;253;160;0
8142;10.6.56.34;40868;251;160;0
8143;10.6.56.1;1883;;;0
8144;10.6.56.34;40866;252;160;0
8145;10.6.56.1;1883;;;0
8146;10.6.56.34;40870;254;160;0
8147;10.6.56.1;1883;;;0
8148;10.6.56.34;40864;;;0
8149;10.6.56.34;40868;;;0
8150;10.6.56.34;40866;;;0
8151;10.6.56.1;1883;;;0
8152;10.6.56.34;40870;;;0
8153;10.6.56.41;123;;;0
8154;10.6.56.1;123;;;0
8155;10.6.56.36;123;;;0
8156;10.6.56.1;123;;;0
8157;10.6.56.50;44536;233;161;0
8158;10.6.56.50;44540;231;161;0
8159;10.6.56.41;49184;133;161;0
8160;10.6.56.36;47640;153;161;0
8161;10.6.56.50;44534;234;161;0
8162;10.6.56.36;47644;152;161;0
8163;10.6.56.41;49186;132;161;0
8164;10.6.56.41;49188;134;161;0
8165;10.6.56.50;44538;232;161;0
8166;10.6.56.41;49182;131;161;0
8167;10.6.56.1;1883;;;0
8168;10.6.56.36;47638;151;161;0
8169;10.6.56.1;1883;;;0
8170;10.6.56.41;49184;;;0
8171;10.6.56.1;1883;;;0
8172;10.6.56.1;1883;;;0
8173;10.6.56.50;44536;;;0
8174;10.6.56.36;47642;154;161;0
8175;10.6.56.41;49182;;;0
8176;10.6.56.1;1883;;;0
8177;10.6.56.1;1883;;;0
8178;10.6.56.50;44540;;;0
8179;10.6.56.41;49186;;;0
8180;10.6.56.41;49188;;;0
8181;10.6.56.1;1883;;;0
8182;10.6.56.1;1883;;;0
8183;10.6.56.1;1883;;;0
8184;10.6.56.50;44534;;;0
8185;10.6.56.1;1883;;;0
8186;10.6.56.50;44538;;;0
8187;10.6.56.1;1883;;;0
8188;10.6.56.1;1883;;;0
8189;10.6.56.36;47638;;;0
8190;10.6.56.36;47640;;;0
8191;10.6.56.36;47644;;;0
8192;10.6.56.36;47642;;;0
8193;10.6.56.34;40866;252;161;0
8194;10.6.56.34;40868;251;161;0
8195;10.6.56.34;40864;253;161;0
8196;10.6.56.1;1883;;;0
8197;10.6.56.34;40870;254;161;0
8198;10.6.56.1;1883;;;0
8199;10.6.56.1;1883;;;0
8200;10.6.56.1;1883;;;0
8201;10.6.56.34;40866;;;0
8202;10.6.56.34;40868;;;0
8203;10.6.56.34;40864;;;0
8204;10.6.56.34;40870;;;0
8205;10.6.56.50;123;;;0
8206;10.6.56.1;123;;;0
8207;10.6.56.50;44536;233;162;0
8208;10.6.56.41;49186;132;162;0
8209;10.6.56.50;44538;232;162;0
8210;10.6.56.50;44534;234;162;0
8211;10.6.56.50;44540;231;162;0
8212;10.6.56.1;1883;;;0
8213;10.6.56.41;49184;133;162;0
8214;10.6.56.1;1883;;;0
8215;10.6.56.1;1883;;;0
8216;10.6.56.41;49186;;;0
8217;10.6.56.36;47644;152;162;0
8218;10.6.56.1;1883;;;0
8219;10.6.56.41;49182;131;162;0
8220;10.6.56.50;44534;;;0
8221;10.6.56.1;1883;;;0
8222;10.6.56.41;49188;134;162;0
8223;10.6.56.1;1883;;;0
8224;10.6.56.41;49182;;;0
8225;10.6.56.50;44536;;;0
8226;10.6.56.50;44538;;;0
8227;10.6.56.1;1883;;;0
8228;10.6.56.41;49184;;;0
8229;10.6.56.1;1883;;;0
8230;10.6.56.50;44540;;;0
8231;10.6.56.1;1883;;;0
8232;10.6.56.36;47644;;;0
8233;10.6.56.36;47640;153;162;0
8234;10.6.56.41;49188;;;0
8235;10.6.56.1;1883;;;0
8236;10.6.56.36;47638;151;162;0
8237;10.6.56.36;47640;;;0
8238;10.6.56.1;1883;;;0
8239;10.6.56.36;47638;;;0
8240;10.6.56.36;47642;154;162;0
8241;10.6.56.1;1883;;;0
8242;10.6.56.36;47642;;;0
8243;10.6.56.34;40866;252;162;0
8244;10.6.56.34;40868;251;162;0
8245;10.6.56.34;40864;253;162;0
8246;10.6.56.1;1883;;;0
8247;10.6.56.34;40870;254;162;0
8248;10.6.56.1;1883;;;0
8249;10.6.56.1;1883;;;0
8250;10.6.56.34;40866;;;0
8251;10.6.56.1;1883;;;0
8252;10.6.56.34;40868;;;0
8253;10.6.56.34;40864;;;0
8254;10.6.56.34;40870;;;0
8255;10.6.56.41;49186;132;163;0
8256;10.6.56.41;49188;134;163;0
8257;10.6.56.50;44538;232;163;0
8258;10.6.56.41;49182;131;163;0
8259;10.6.56.41;49184;133;163;0
8260;10.6.56.50;44536;233;163;0
8261;10.6.56.1;1883;;;0
8262;10.6.56.36;47644;152;163;0
8263;10.6.56.41;49186;;;0
8264;10.6.56.50;44540;231;163;0
8265;10.6.56.36;47640;153;163;0
8266;10.6.56.50;44534;234;163;0
8267;10.6.56.1;1883;;;0
8268;10.6.56.41;49188;;;0
8269;10.6.56.1;1883;;;0
8270;10.6.56.36;47642;154;163;0
8271;10.6.56.1;1883;;;0
8272;10.6.56.41;49182;;;0
8273;10.6.56.1;1883;;;0
8274;10.6.56.41;49184;;;0
8275;10.6.56.1;1883;;;0
8276;10.6.56.1;1883;;;0
8277;10.6.56.1;1883;;;0
8278;10.6.56.1;1883;;;0
8279;10.6.56.36;47638;151;163;0
8280;10.6.56.50;44534;;;0
8281;10.6.56.50;44540;;;0
8282;10.6.56.1;1883;;;0
8283;10.6.56.50;44538;;;0
8284;10.6.56.50;44536;;;0
8285;10.6.56.36;47640;;;0
8286;10.6.56.36;47644;;;0
8287;10.6.56.1;1883;;;0
8288;10.6.56.36;47638;;;0
8289;10.6.56.1;1883;;;0
8290;10.6.56.36;47642;;;0
8291;10.6.56.34;40864;253;163;0
8292;10.6.56.34;40870;254;163;0
8293;10.6.56.1;1883;;;0
8294;10.6.56.34;40866;252;163;0
8295;10.6.56.34;40868;251;163;0
8296;10.6.56.1;1883;;;0
8297;10.6.56.34;40864;;;0
8298;10.6.56.1;1883;;;0
8299;10.6.56.34;40870;;;0
8300;10.6.56.1;1883;;;0
8301;10.6.56.34;40866;;;0
8302;10.6.56.34;40868;;;0
8303;10.6.56.41;49188;134;164;0
8304;10.6.56.50;44538;232;164;0
8305;10.6.56.1;1883;;;0
8306;10.6.56.1;1883;;;0
8307;10.6.56.50;44536;233;164;0
8308;10.6.56.41;49186;132;164;0
8309;10.6.56.50;44538;;;0
8310;10.6.56.41;49188;;;0
8311;10.6.56.1;1883;;;0
8312;10.6.56.1;1883;;;0
8313;10.6.56.41;49186;;;0
8314;10.6.56.50;44536;;;0
8315;10.6.56.36;47644;152;164;0
8316;10.6.56.41;49184;133;164;0
8317;10.6.56.50;44540;231;164;0
8318;10.6.56.1;1883;;;0
8319;10.6.56.41;49182;131;164;0
8320;10.6.56.1;1883;;;0
8321;10.6.56.36;47644;;;0
8322;10.6.56.1;1883;;;0
8323;10.6.56.50;44534;234;164;0
8324;10.6.56.41;49184;;;0
8325;10.6.56.50;44540;;;0
8326;10.6.56.1;1883;;;0
8327;10.6.56.36;47642;154;164;0
8328;10.6.56.1;1883;;;0
8329;10.6.56.41;49182;;;0
8330;10.6.56.1;1883;;;0
8331;10.6.56.50;44534;;;0
8332;10.6.56.36;47642;;;0
8333;10.6.56.36;47638;151;164;0
8334;10.6.56.1;1883;;;0
8335;10.6.56.36;47638;;;0
8336;10.6.56.36;47640;153;164;0
8337;10.6.56.1;1883;;;0
8338;10.6.56.36;47640;;;0
8339;10.6.56.34;40868;251;164;0
8340;10.6.56.34;40870;254;164;0
8341;10.6.56.1;1883;;;0
8342;10.6.56.34;40864;253;164;0
8343;10.6.56.34;40868;;;0
8344;10.6.56.1;1883;;;0
8345;10.6.56.1;1883;;;0
8346;10.6.56.34;40864;;;0
8347;10.6.56.34;40870;;;0
8348;10.6.56.34;40866;252;164;0
8349;10.6.56.1;1883;;;0
8350;10.6.56.34;40866;;;0
8351;10.6.56.41;123;;;0
8352;10.6.56.1;123;;;0
8353;10.6.56.36;123;;;0
8354;10.6.56.1;123;;;0
8355;10.6.56.50;123;;;0
8356;10.6.56.1;123;;;0
8357;10.6.56.41;49188;134;165;0
8358;10.6.56.50;44538;232;165;0
8359;10.6.56.50;44540;231;165;0
8360;10.6.56.41;49184;133;165;0
8361;10.6.56.41;49182;131;165;0
8362;10.6.56.1;1883;;;0
8363;10.6.56.50;44534;234;165;0
8364;10.6.56.1;1883;;;0
8365;10.6.56.1;1883;;;0
8366;10.6.56.1;1883;;;0
8367;10.6.56.1;1883;;;0
8368;10.6.56.41;49188;;;0
8369;10.6.56.1;1883;;;0
8370;10.6.56.41;49182;;;0
8371;10.6.56.41;49184;;;0
8372;10.6.56.50;44536;233;165;0
8373;10.6.56.50;44538;;;0
8374;10.6.56.50;44540;;;0
8375;10.6.56.50;44534;;;0
8376;10.6.56.41;49186;132;165;0
8377;10.6.56.1;1883;;;0
8378;10.6.56.1;1883;;;0
8379;10.6.56.50;44536;;;0
8380;10.6.56.41;49186;;;0
8381;10.6.56.36;47644;152;165;0
8382;10.6.56.1;1883;;;0
8383;10.6.56.36;47644;;;0
8384;10.6.56.36;47642;154;165;0
8385;10.6.56.1;1883;;;0
8386;10.6.56.36;47642;;;0
8387;10.6.56.36;47638;151;165;0
8388;10.6.56.1;1883;;;0
8389;10.6.56.36;47638;;;0
8390;10.6.56.36;47640;153;165;0
8391;10.6.56.1;1883;;;0
8392;10.6.56.36;47640;;;0
8393;10.6.56.34;40864;253;165;0
8394;10.6.56.34;40870;254;165;0
8395;10.6.56.34;40868;251;165;0
8396;10.6.56.34;40866;252;165;0
8397;10.6.56.1;1883;;;0
8398;10.6.56.1;1883;;;0
8399;10.6.56.1;1883;;;0
8400;10.6.56.1;1883;;;0
8401;10.6.56.34;40868;;;0
8402;10.6.56.34;40864;;;0
8403;10.6.56.34;40870;;;0
8404;10.6.56.34;40866;;;0
8405;10.6.56.41;49182;131;166;0
8406;10.6.56.41;49184;133;166;0
8407;10.6.56.50;44534;234;166;0
8408;10.6.56.36;47644;152;166;0
8409;10.6.56.50;44540;231;166;0
8410;10.6.56.50;44536;233;166;0
8411;10.6.56.41;49188;134;166;0
8412;10.6.56.50;44538;232;166;0
8413;10.6.56.1;1883;;;0
8414;10.6.56.1;1883;;;0
8415;10.6.56.1;1883;;;0
8416;10.6.56.36;47642;154;166;0
8417;10.6.56.1;1883;;;0
8418;10.6.56.1;1883;;;0
8419;10.6.56.41;49182;;;0
8420;10.6.56.41;49184;;;0
8421;10.6.56.41;49186;132;166;0
8422;10.6.56.1;1883;;;0
8423;10.6.56.1;1883;;;0
8424;10.6.56.1;1883;;;0
8425;10.6.56.50;44534;;;0
8426;10.6.56.1;1883;;;0
8427;10.6.56.36;47644;;;0
8428;10.6.56.41;49188;;;0
8429;10.6.56.50;44540;;;0
8430;10.6.56.1;1883;;;0
8431;10.6.56.36;47642;;;0
8432;10.6.56.50;44536;;;0
8433;10.6.56.50;44538;;;0
8434;10.6.56.36;47638;151;166;0
8435;10.6.56.41;49186;;;0
8436;10.6.56.1;1883;;;0
8437;10.6.56.36;47638;;;0
8438;10.6.56.36;47640;153;166;0
8439;10.6.56.1;1883;;;0
8440;10.6.56.36;47640;;;0
8441;10.6.56.34;40868;251;166;0
8442;10.6.56.34;40866;252;166;0
8443;10.6.56.1;1883;;;0
8444;10.6.56.1;1883;;;0
8445;10.6.56.34;40870;254;166;0
8446;10.6.56.1;1883;;;0
8447;10.6.56.34;40868;;;0
8448;10.6.56.34;40870;;;0
8449;10.6.56.34;40866;;;0
8450;10.6.56.34;40864;253;166;0
8451;10.6.56.1;1883;;;0
8452;10.6.56.34;40864;;;0
8453;10.6.56.50;44534;234;167;0
8454;10.6.56.41;49184;133;167;0
8455;10.6.56.1;1883;;;0
8456;10.6.56.1;1883;;;0
8457;10.6.56.41;49184;;;0
8458;10.6.56.50;44534;;;0
8459;10.6.56.50;44536;233;167;0
8460;10.6.56.1;1883;;;0
8461;10.6.56.50;44536;;;0
8462;10.6.56.41;49186;132;167;0
8463;10.6.56.50;44538;232;167;0
8464;10.6.56.41;49188;134;167;0
8465;10.6.56.36;47644;152;167;0
8466;10.6.56.41;49182;131;167;0
8467;10.6.56.50;44540;231;167;0
8468;10.6.56.36;47642;154;167;0
8469;10.6.56.1;1883;;;0
